houseTypes,area,num_floors,bedrooms,address,price,url
Bán Nhà riêng,60,5,02,"Long Biên, Hà Nội",7.7,https://batdongsan.vn/ban-nha-nguyen-van-cu-2-mat-thoang-oto-tranh-truoc-nha-60m-77-ty-r251814
Bán Nhà riêng,104,2,3,"Huế, Thừa Thiên Huế",2.98,https://batdongsan.vn/nha-khai-dinh-2-tang-thiet-ke-hien-dai-cong-nang-r251813
Bán Nhà mặt phố,537,4,,"Thủ Đức, TP Hồ Chí Minh",79,https://batdongsan.vn/toa-nha-kha-van-can-1-tret-lung-4-tang-dt-537m2-dang-cho-thue-120trthang-r251812
Bán Nhà riêng,43,5,6,"Hoàng Mai, Hà Nội",3.88,https://batdongsan.vn/chinh-chu-ban-nha-pho-giap-bat-kim-dong-gan-o-to-43m-5-tang-o-suong-hon-3-ty-r251811
Bán Nhà riêng,80,3,12,"Quận 2, TP Hồ Chí Minh",12,https://batdongsan.vn/ban-khach-san-1-tret-3-lau4x20-12pn-13wc-so-hong-hoan-cong-gia-chi-12-ty-thuong-luong-r251810
Bán Nhà riêng,62,3,3,"Cầu Giấy, Hà Nội",3.95,https://batdongsan.vn/nha-dep-pho-dep-gan-o-to-di-bo-the-duc-ho-tay-khach-ung-la-chot-r251809
Bán Nhà mặt phố,150,8,5,"Phan Thiết, Bình Thuận",7.5,https://batdongsan.vn/bds-bien-mui-ne-da-co-so-tung-can-tiem-nang-sinh-loi-cao-rat-thich-hop-de-dau-tu-r251801
Bán Nhà riêng,38,5,5,"Hà Đông, Hà Nội",4.96,https://batdongsan.vn/nha-dep-5-tang-lo-goc-huong-chon-tien-ich-kdt-van-phu-r251796
Bán Nhà riêng,38,2,3,"Phú Nhuận, TP Hồ Chí Minh",5.4,https://batdongsan.vn/hem-1-sec-nguyen-dinh-chinh-4-x-95m-2-lau-54-ty-phu-nhuan-r251795
Bán Nhà riêng,40,2,3,"Phú Nhuận, TP Hồ Chí Minh",5.9,https://batdongsan.vn/noi-that-dep-hoang-van-thu-43-x-95-2-lau-59-ty-phu-nhuan-r251794
Bán Nhà mặt phố,100,2,3,"Bàu Bàng, Bình Dương",255.6,https://batdongsan.vn/nha-pho-o-bau-bang-binh-duong-chiet-khau-400-trieu-xay-1-tret-2-lau-duong-25m-r251792
Bán Nhà riêng,66,2,5,"Quận 7, TP Hồ Chí Minh",9.5,https://batdongsan.vn/xe-hoi-ngu-trong-nha-gan-cho-tan-my-q-7-66m2-chi-hon-9-ty-r251791
Bán Nhà riêng,40,1,2,"Gò Vấp, TP Hồ Chí Minh",3.98,https://batdongsan.vn/can-ban-gap-can-nha-ds-51-p14-go-vap-dien-tich-40m-nhinh-3-ty-r251789
Bán Nhà mặt phố,70,4,5,"Quận 7, TP Hồ Chí Minh",12.8,https://batdongsan.vn/mat-tien-kinh-doanh-p-binh-thuan-q-7-70m2-chi-hon-12-ty-r251788
Bán Nhà riêng,100,,,"Thủ Đức, TP Hồ Chí Minh",68,https://batdongsan.vn/ban-nha-dephxh-100m2full-noi-that-tam-chau-tam-binhchi-68ty-r251787
Bán Nhà mặt phố,60,2,4,"Quận 7, TP Hồ Chí Minh",12.4,https://batdongsan.vn/mat-tien-kd-p-tan-kieng-q-7-60m2-nhinh-12-ty-r251785
Bán Nhà riêng,44,3,3,"Phú Nhuận, TP Hồ Chí Minh",5.3,https://batdongsan.vn/hem-thong-35m-nguyen-trong-tuyen-32-x-14m-3-lau-phu-nhuan-r251784
Bán Nhà mặt phố,67,4,4,"Quận 7, TP Hồ Chí Minh",9.5,https://batdongsan.vn/mat-tien-kd-5m-ngang-p-binh-thuan-q-7-chi-hon-9-ty-r251782
Bán Nhà riêng,100,2,6,"Quận 7, TP Hồ Chí Minh",14.7,https://batdongsan.vn/nha-hxh-quan-7-100m2-mat-tien-6m-bao-rong-chi-nhinh-14-ty-r251781
Bán Nhà riêng,56,1,4,"Bình Thạnh, TP Hồ Chí Minh",6.8,https://batdongsan.vn/nha-hem-35m-le-quang-dinh-dan-tri-4-x-14m-68-ty-binh-thanh-r251777
Bán Nhà riêng,50,2,3,"Phú Nhuận, TP Hồ Chí Minh",4.8,https://batdongsan.vn/ban-gap-nha-huynh-van-banh-phu-nhuan-ngang-5m-sat-mat-tien-giam-chi-nhinh-4-ty-r251773
Bán Nhà riêng,49,1,3,"Phú Nhuận, TP Hồ Chí Minh",5.8,https://batdongsan.vn/nha-dep-hem-4m-tran-huy-lieu-35-x-14m-3pn-58-ty-phu-nhuan-r251772
Bán Nhà riêng,160,4,3,"Bình Tân, TP Hồ Chí Minh",4.4,https://batdongsan.vn/ban-nha-moi-sat-cho-chien-luoc-binh-tan-4-tang-dt-160m2-nhinh-4-ty-r251765
Bán Nhà mặt phố,40,4,2,"Hà Đông, Hà Nội",9,https://batdongsan.vn/can-ban-hoa-hau-mat-pho-be-van-dan-ha-dong-4-tang-40m2-kinh-doanh-van-phong-cuc-hiem-r251763
Bán Nhà riêng,46,2,2,"Tân Bình, TP Hồ Chí Minh",3.75,https://batdongsan.vn/hxh-phan-huy-ich-46m2-2-tang-chi-375-ty-r251762
Bán Nhà riêng,60,4,4,"Long Biên, Hà Nội",8.75,https://batdongsan.vn/ban-nha-ga-ra-o-to-ngo-135-pho-bo-de-r251761
Bán Nhà mặt phố,72,2,2,"Quận 12, TP Hồ Chí Minh",6.2,https://batdongsan.vn/hem-xe-tai-kinh-doanh-dinh-dong-hung-thuan-quan-12-72m-2-tang-chi-6x-ty-r251758
Bán Nhà riêng,40,6,6,"Đống Đa, Hà Nội",5.45,https://batdongsan.vn/ban-gap-nha-pho-chua-lang-40m2x-6t-oto-do-cua-cuc-hiem-gia-545-ty-0969693855-r251757
Bán Nhà riêng,40,6,6,"Đống Đa, Hà Nội",5.45,https://batdongsan.vn/ban-gap-nha-pho-chua-lang-40m2x-6t-oto-do-cua-cuc-hiem-gia-545-ty-0969693855-r251756
Bán Nhà mặt phố,56,,,"Thủ Đức, TP Hồ Chí Minh",7.8,https://batdongsan.vn/ban-nha-mt-kinh-doanh-duong-so-2-truong-tho-thu-duc-gia-78-ty-r251755
Bán Nhà mặt phố,99.2,,,"Quận 7, TP Hồ Chí Minh",18,https://batdongsan.vn/chu-can-ban-gap-nha-c4-mat-tien-le-van-luong-q7-cong-nhan-992m2-54x19-18-ty-tl-r251754
Bán Nhà riêng,40,4,,"Thanh Xuân, Hà Nội",5.2,https://batdongsan.vn/ban-nha-vu-tong-phan-4-tang-moi-dep-40-m2-5x-ty-r251752
Bán Nhà riêng,33,6,,"Thanh Trì, Hà Nội",3.65,https://batdongsan.vn/o-to-d-cua-vao-nha-cau-buou-6-tang-365-ty-r251751
Bán Nhà riêng,90,3,4,"Thanh Khê, Đà Nẵng",4.95,https://batdongsan.vn/can-ban-gap-nha-sau-lung-dien-bien-phu-thanh-khe-oto-do-ngay-dem-gia-495-ty-r251750
Bán Nhà riêng,40,,,"Thanh Xuân, Hà Nội",8,https://batdongsan.vn/ban-nha-khuong-dinh-ngo-thang-kinh-doanh-40-m2-8-ty-r251749
Bán Nhà riêng,52,2,3,"Phú Nhuận, TP Hồ Chí Minh",4.8,https://batdongsan.vn/nha-dep-huynh-van-banh-phu-nhuan-cach-mat-tien-20m-dien-tich-lon-chi-nhinh-4-ty-r251748
Bán Nhà riêng,52,2,3,"Phú Nhuận, TP Hồ Chí Minh",4.8,https://batdongsan.vn/ban-nha-huynh-van-banh-phu-nhuan-ngang-5m-sat-mat-tien-moi-chi-nhinh-90trm2-r251747
Bán Nhà mặt phố,44,3,1,"Mê Linh, Hà Nội",4.75,https://batdongsan.vn/ban-nha-mat-pho-yen-nhan-tien-phong-me-linh-kinh-doanh-sam-uat-44m-475-ty-r251744
Bán Nhà riêng,50,4,,"Tân Bình, TP Hồ Chí Minh",8.2,https://batdongsan.vn/hxh-cach-mang-thang-8-50m2-4-tang-btct-chi-8-ty-0935990361-r251743
Bán Nhà riêng,87,,1,"Biên Hòa, Đồng Nai",2.35,https://batdongsan.vn/ban-nha-87m2-duong-xe-hoi-ngay-cho-phu-tho-p-trang-dai-r251739
Bán Nhà riêng,56,1,2,"Hóc Môn, TP Hồ Chí Minh",1.68,https://batdongsan.vn/thieu-no-vo-chong-muon-ban-can-nha-lau-o-thai-thi-giu-gan-cho-ba-diem-hoc-mon-168-ty-56m2-shr-r251737
Bán Nhà riêng,34,,,"Cầu Giấy, Hà Nội",10.7,https://batdongsan.vn/ban-nha-mat-pho-tai-pho-hoang-sam-phuong-nghia-do-cau-giay-ha-noi-dien-tich-34m2-gia-107-ty-r251728
Bán Nhà riêng,80,2,4,"Hóc Môn, TP Hồ Chí Minh",0.56,https://batdongsan.vn/ban-nha-chinh-chu-xuan-thoi-thuong-hoc-mon-shr-r251726
Bán Nhà riêng,58,5,5,"Hoàng Mai, Hà Nội",5.36,https://batdongsan.vn/ban-nha-tan-mai-58m2-x-5-tang-chi-536-ty-o-to-lo-goc-kinh-doanh-r251725
Bán Nhà riêng,35,6,3,"Ba Đình, Hà Nội",6.3,https://batdongsan.vn/hang-tuyen-hang-lua-nha-kim-ma-trung-tam-ba-dinh-35m2-6-tang-chi-63-ti-r251723
Bán Nhà riêng,48,5,5,"Thanh Xuân, Hà Nội",5.2,https://batdongsan.vn/ban-nha-khuong-trung-52-ty-5-tang-48m-nha-dep-o-ngay-r251720
Bán Nhà riêng,34,4,,"Cầu Giấy, Hà Nội",4.8,https://batdongsan.vn/ban-nha-hoang-quoc-viet-34m-48-ty-r251718
Bán Nhà riêng,350,,,"Quận 11, TP Hồ Chí Minh",39,https://batdongsan.vn/ban-dat-xay-biet-thu-15x30m-cu-xa-phu-tho-hoa-quan-11-gia-100trieu-r251712
Bán Nhà riêng,40,2,3,"Phú Nhuận, TP Hồ Chí Minh",4.9,https://batdongsan.vn/noi-that-dep-phung-van-cung-43-x-95-2-lau-49-ty-phu-nhuan-r251703
Bán Nhà riêng,85,2,3,"Huế, Thừa Thiên Huế",2.65,https://batdongsan.vn/biet-thu-2-tang-kiet-oto-minh-mang-full-noi-that-gia-chi-26x-ty-r251696
Bán Nhà riêng,80,5,6,"Tân Bình, TP Hồ Chí Minh",13.3,https://batdongsan.vn/ban-nha-hem-xe-tai-tran-van-hoangp9-tan-binh-4x21-5-tang-133-ty-0977943598-r251693
Bán Nhà riêng,72,4,5,"Quận 7, TP Hồ Chí Minh",10,https://batdongsan.vn/nha-mat-tien-duong-so-ban-gap-72m2-4-tang-r251692
Bán Nhà riêng,43,5,6,"Hoàng Mai, Hà Nội",3.88,https://batdongsan.vn/chinh-chu-ban-nha-pho-giap-bat-kim-dong-gan-o-to-43m-5-tang-o-suong-hon-3-ty-r251691
Bán Nhà riêng,119,,,"Huế, Thừa Thiên Huế",,https://batdongsan.vn/gio-hang-1x-co-hoi-tot-cho-cac-nha-dau-tu-r251690
Bán Nhà mặt phố,88,6,5,"Thủ Đức, TP Hồ Chí Minh",18.5,https://batdongsan.vn/ban-nha-hxh-9m-6-tang-88m2-hoang-dieu-2-linh-chieu-thu-duc-185-ty-r251686
Bán Nhà riêng,48,2,3,"Tân Phú, TP Hồ Chí Minh",4.9,https://batdongsan.vn/nha-hem-4m-nguyen-trong-quyen-48-x-10-2-lau-49-ty-tan-phu-r251684
Bán Nhà riêng,40,5,4,"Hà Đông, Hà Nội",5200.0,https://batdongsan.vn/yk56i-52-typho-cho-o-to-do-40m2-x5-tang-yet-kieu-full-noi-that-r251683
Bán Nhà riêng,36,2,3,"Tân Phú, TP Hồ Chí Minh",3.9,https://batdongsan.vn/nha-2-lau-dep-nguyen-do-cung-4-x-9m-3pn-39-ty-tan-phu-r251682
Bán Nhà riêng,42,6,11,"Đống Đa, Hà Nội",12.4,https://batdongsan.vn/ban-nha-phan-lo-o-to-vao-nha-pho-nguyen-chi-thanh-nhinh-12-ty-lh-trang-r251678
Bán Nhà riêng,52,3,4,"Tân Bình, TP Hồ Chí Minh",7.5,https://batdongsan.vn/hem-xe-hoi-huynh-lan-khanh-4-x-13m-3-lau-75-ty-tan-binh-r251676
Bán Nhà riêng,85,5,5,"Hoàng Mai, Hà Nội",18000,https://batdongsan.vn/nha-dep-tan-mai-dang-cap-dien-tich-rong-thiet-ke-sieu-dep-o-to-tranh-dung-do-ngay-dem-r251675
Bán Nhà mặt phố,1450,8,,"Quận 6, TP Hồ Chí Minh",247,https://batdongsan.vn/ban-toa-nha-mat-tien-quan-6-24x62m-8tangham-cho-thue-45000usd-r251671
Bán Nhà riêng,51,1,2,"Gò Vấp, TP Hồ Chí Minh",4.2,https://batdongsan.vn/nha-ly-thuong-kiet-phuong-7-nha-moi-don-vao-o-ngay-r251670
Bán Nhà mặt phố,84,2,6,"Quận 7, TP Hồ Chí Minh",12.9,https://batdongsan.vn/mat-tien-kd-p-binh-thuan-q7-7x12-hon-12-ty-r251669
Bán Nhà riêng,70,3,3,"Hà Đông, Hà Nội",5.5,https://batdongsan.vn/ban-nha-duong-phan-dinh-giot-la-khe-ha-dong-r251668
Bán Nhà riêng,70,3,3,"Hà Đông, Hà Nội",5.5,https://batdongsan.vn/ban-nha-duong-phan-dinh-giot-la-khe-ha-dong-r251667
Bán Nhà riêng,56,1,4,"Bình Thạnh, TP Hồ Chí Minh",6.8,https://batdongsan.vn/nha-hem-35m-pho-duc-chinh-dan-tri-4-x-14m-68-ty-binh-thanh-r251666
Bán Nhà riêng,42,1,2,"Phú Nhuận, TP Hồ Chí Minh",5.8,https://batdongsan.vn/hem-hon-3m-tran-khac-chan-35-x-12m-chi-58-ty-phu-nhuan-r251665
Bán Nhà riêng,53,4,4,"Gò Vấp, TP Hồ Chí Minh",6.89,https://batdongsan.vn/ban-nha-hxh-duong-quang-trung-go-vap-shr-53m2-khu-tien-ich-day-du-r251663
Bán Nhà riêng,54,4,4,"Gò Vấp, TP Hồ Chí Minh",6.9,https://batdongsan.vn/ban-nha-hem-o-to-duong-quang-trung-go-vap-shr-53m2-khu-tien-ich-day-du-r251662
Bán Nhà riêng,52,2,4,"Bình Thạnh, TP Hồ Chí Minh",8.2,https://batdongsan.vn/hem-xe-hoi-phan-xich-long-4-x-13m-chi-82-ty-binh-thanh-r251661
Bán Nhà riêng,53,4,4,"Gò Vấp, TP Hồ Chí Minh",6.91,https://batdongsan.vn/ban-nha-hem-1122-duong-quang-trung-go-vap-shr-53m2-khu-tien-ich-day-du-r251660
Bán Nhà,57,6,10,"Nam Từ Liêm, Hà Nội",8.9,https://batdongsan.vn/ban-can-ho-sieu-pham-my-dinh-lo-goc-full-noi-that-thang-may-57m2x5t-nhinh-8-ty-r251659
Bán Nhà riêng,45,3,3,"Phú Nhuận, TP Hồ Chí Minh",6.4,https://batdongsan.vn/dep-kien-co-dang-van-ngu-51-x-9m-3-lau-64-ty-phu-nhuan-r251658
Bán Nhà riêng,45,5,6,"Hoàng Mai, Hà Nội",3.88,https://batdongsan.vn/ban-nha-pho-truong-dinh-giai-phong-o-to-45m-6-ngu-5t-o-suong-388-ty-r251657
Bán Nhà riêng,33,1,2,"Phú Nhuận, TP Hồ Chí Minh",3.8,https://batdongsan.vn/nha-dep-huynh-van-banh-33-x-10m-1-lau-38-ty-phu-nhuan-r251656
Bán Nhà riêng,53,4,4,"Ba Đình, Hà Nội",6.2,https://batdongsan.vn/hiem-co-kho-tim-nha-xin-doi-can-chinh-giua-ba-dinh-53m-4-tang-nhe-nhang-62-ty-r251655
Bán Nhà riêng,84,7,17,"Tây Hồ, Hà Nội",12.8,https://batdongsan.vn/ccmn-xuan-la-dt-85m2x7t-mt-4m-gia-128-ty-r251654
Bán Nhà riêng,46,,4,"Phú Nhuận, TP Hồ Chí Minh",8.2,https://batdongsan.vn/hem-dep-nha-4m-x-115m-truong-quoc-dung-chi-82-ty-phu-nhuan-r251653
Bán Nhà riêng,45,5,6,"Hoàng Mai, Hà Nội",3.88,https://batdongsan.vn/ban-nha-pho-truong-dinh-giai-phong-o-to-45m-6-ngu-5t-o-suong-388-ty-r251652
Bán Nhà riêng,58,2,4,"Bình Thạnh, TP Hồ Chí Minh",8.1,https://batdongsan.vn/hem-4m-cao-cap-nguyen-trung-truc-42-x-14m-2-lau-binh-thanh-r251651
Bán Nhà mặt phố,142,2,6,"Quận 1, TP Hồ Chí Minh",99,https://batdongsan.vn/mat-tien-nguyen-trai-395x36-ben-thanh-quan-1-r251650
Bán Nhà mặt phố,98,3,4,"Phú Nhuận, TP Hồ Chí Minh",25,https://batdongsan.vn/mat-tien-hoang-van-thu-47x21-3-lau-p9-phu-nhuan-r251647
Bán Nhà riêng,85,7,17,"Tây Hồ, Hà Nội",12.8,https://batdongsan.vn/ccmn-xuan-la-dt-85m2x7t-mt-4m-gia-128-ty-r251646
Bán Nhà riêng,62,4,6,"Đống Đa, Hà Nội",12,https://batdongsan.vn/ban-gap-nha-nguyen-chi-thanh62m2x5tgan-phoo-to-vao-nhakinh-doanh-dinhnha-dep-o-ngaygia-12-ty-0969945393-r251645
Bán Nhà riêng,400,,,"Krông Buk, Đắk Lắk",0.45,https://batdongsan.vn/can-tien-ban-nhanh-thu-hoi-von-r251643
Bán Nhà riêng,60,2,3,"Phú Nhuận, TP Hồ Chí Minh",8.7,https://batdongsan.vn/dien-tich-dep-5x12m-hem-4m-do-tan-phong-87-ty-phu-nhuan-r251641
Bán Nhà riêng,30,1,2,"Tân Phú, TP Hồ Chí Minh",1.7,https://batdongsan.vn/nha-shr-go-dau-tan-phu-51x6m2-phap-ly-ro-rang-sieu-re-gia-chi-17-ty-r251639
Bán Nhà riêng,40,5,4,"Hà Đông, Hà Nội",4100.0,https://batdongsan.vn/yk455-41-ty-mat-ngo-o-to-do-40m2-x5-tang-yet-kieu-full-noi-that-r251638
Bán Nhà riêng,40,89,2,"Bình Thạnh, TP Hồ Chí Minh",1.89,https://batdongsan.vn/ban-nha-40m2-1t-1l-gia-189t-hxh-re-re-r251636
Bán Nhà riêng,85,2,3,"Huế, Thừa Thiên Huế",2650.0,https://batdongsan.vn/biet-thu-2-tang-kiet-oto-minh-mang-full-noi-that-gia-chi-26x-ty-r251634
Bán Nhà riêng,50,,,"Thanh Xuân, Hà Nội",5.5,https://batdongsan.vn/ban-nha-kim-giang-chu-nha-cong-chuc-50-m2-hon-5-ty-r251631
Bán Nhà riêng,50,3,3,"Tân Bình, TP Hồ Chí Minh",4.6,https://batdongsan.vn/ban-nha-lac-long-quan-phuong-10-tan-binh-50m2-3-tang-46-ty-0977943598-r251630
Bán Nhà riêng,66,2,3,"Quận 9, TP Hồ Chí Minh",5.8,https://batdongsan.vn/ban-nha-2-tang-duong-146-ptang-nhon-phu-a-gia-re-58-ty-r251629
Bán Nhà riêng,45,6,6,"Cầu Giấy, Hà Nội",5.2,https://batdongsan.vn/ban-nha-pho-cau-giayquan-hoaphan-lo-45m2x6to-tongo-thongnha-dep-o-ngaygia-52-ty-0969945393-r251628
Bán Nhà riêng,20,2,1,"Bình Thạnh, TP Hồ Chí Minh",2.89,https://batdongsan.vn/nha-dep-binh-thanh-duoi-3-ty-sat-mat-tien-tang-noi-that-r251626
Bán Nhà riêng,47,2,3,"Thanh Khê, Đà Nẵng",2.8,https://batdongsan.vn/ban-nha-2-tang-2-mat-kiet-cach-duong-chinh-tran-cao-van-thanh-khe-dn-20m-chi-28-ty-r251625
Bán Nhà riêng,36,35,2,"Bình Thạnh, TP Hồ Chí Minh",2.35,https://batdongsan.vn/nha-gi-re-re-36m2-1t1l-co-luon-st-235-t-r251623
Bán Nhà riêng,39,89,2,"Bình Thạnh, TP Hồ Chí Minh",2.89,https://batdongsan.vn/ra-nhanh-can-396m2-1t-1l-289t-r251621
Bán Nhà riêng,34,4,5,"Quận 3, TP Hồ Chí Minh",4,https://batdongsan.vn/gap-ban-nha-hem-dien-bien-phu-phuong-1-quan-3-34m2-4tang-4-ty-r251619
Bán Nhà riêng,80,5,1,"Hoàng Mai, Hà Nội",6.5,https://batdongsan.vn/65-ty-80m-5-tang-mt-65m-o-to-gan-giai-phong-r251617
Bán Nhà riêng,96,,4,"Bình Tân, TP Hồ Chí Minh",7.2,https://batdongsan.vn/nha-chinh-chu-96m2-huong-lo-2-quan-binh-tan-chi-hon-70-trieu-r251613
Bán Nhà riêng,45,5,4,"Hoàng Mai, Hà Nội",4.36,https://batdongsan.vn/ban-gap-nha-pho-tan-mai-o-to-kinh-doanh-2-thoang-45m2-x-5-tang-436-ty-r251611
Bán Nhà riêng,30,5,3,"Cầu Giấy, Hà Nội",3.75,https://batdongsan.vn/vo-no-ban-gap-nha-xin-yen-hoa-30m-5-tang-yeu-thuong-375-ti-r251605
Bán Nhà riêng,33,1,2,"Tân Bình, TP Hồ Chí Minh",3.8,https://batdongsan.vn/nha-dep-truong-cong-dinh-33-x-10m-1-lau-38-ty-tan-binh-r251600
Bán Nhà riêng,60,3,3,"Gò Vấp, TP Hồ Chí Minh",14,https://batdongsan.vn/hxh-quang-trung-6x10-phuong-10-go-vap-3-lau-r251599
Bán Nhà riêng,119,3,6,"Gò Vấp, TP Hồ Chí Minh",11.6,https://batdongsan.vn/hem-12m-le-duc-tho-3-lau-85x14-p15-go-vap-r251598
Bán Nhà riêng,300,2,6,"Quận 7, TP Hồ Chí Minh",12,https://batdongsan.vn/ban-nha-3-lau-2-mat-tien-hxh-huynh-tan-phat-quan-7-300m2-gia-12-ty-r251597
Bán Nhà riêng,45,5,4,"Hoàng Mai, Hà Nội",4.36,https://batdongsan.vn/ban-gap-nha-pho-tan-mai-o-to-kinh-doanh-2-thoang-45m2-x-5-tang-436-ty-r251596
Bán Nhà riêng,53,3,4,"Phú Nhuận, TP Hồ Chí Minh",8.8,https://batdongsan.vn/phu-nhuan-dan-tri-41-x-13m-3-lau-chi-88-ty-hoang-van-thu-r251595
Bán Nhà mặt phố,30,,,"Thủ Đức, TP Hồ Chí Minh",4,https://batdongsan.vn/ban-nha-cuc-hiem-mtkd-pham-van-dongngang-hon-5m-hiep-binh-chanh-nhinh-4ty-r251592
Bán Nhà mặt phố,180,,,"Long Biên, Hà Nội",28,https://batdongsan.vn/ban-nha-mat-pho-ngo-gia-tu-180m-mat-tien-kinh-doanh-rong-8m-28-ty-r251589
Bán Nhà riêng,36,2,3,"Phú Nhuận, TP Hồ Chí Minh",5.3,https://batdongsan.vn/nha-2-lau-dep-nguyen-trong-tuyen-4-x-9m-3pn-53-ty-phu-nhuan-r251588
Bán Nhà riêng,84,7,17,"Tây Hồ, Hà Nội",12.8,https://batdongsan.vn/ccmn-xuan-la-dt-84m2x7t-mt-4m-gia-128-ty-r251586
Bán Nhà riêng,84,7,17,"Tây Hồ, Hà Nội",12.8,https://batdongsan.vn/ccmn-xuan-la-dt-84m2x7t-mt-4m-gia-128-ty-r251585
Bán Nhà riêng,84,7,17,"Tây Hồ, Hà Nội",12.8,https://batdongsan.vn/ccmn-xuan-la-dt-84m2x7t-mt-4m-gia-128-ty-r251584
Bán Nhà mặt phố,85,1,2,"Châu Thành A, Hậu Giang",1.4,https://batdongsan.vn/hay-den-voi-khu-dan-cu-quoc-viet-2-noi-dau-tu-an-toan-tiem-nang-r251583
Bán Nhà riêng,53,3,4,"Phú Nhuận, TP Hồ Chí Minh",8.8,https://batdongsan.vn/phu-nhuan-dan-tri-41-x-13m-3-lau-chi-88-ty-tran-huu-trang-r251582
Bán Nhà riêng,42,4,4,"Quận 10, TP Hồ Chí Minh",8.8,https://batdongsan.vn/nha-4-tang-quan-10-hem-xe-hoi-thong-42m2-chi-88-ty-r251581
Bán Nhà riêng,48,2,3,"Phú Nhuận, TP Hồ Chí Minh",7.4,https://batdongsan.vn/nha-hem-4m-huynh-van-banh-48-x-10-2-lau-74-ty-phu-nhuan-r251579
Bán Nhà riêng,97,,2,"Biên Hòa, Đồng Nai",2.2,https://batdongsan.vn/ban-nha-97m2-shr-tho-cu-duong-o-to-p-ho-nai-chi-22-ti-r251576
Bán Nhà riêng,83,3,4,"Biên Hòa, Đồng Nai",6.7,https://batdongsan.vn/ban-nha-dep-1tr-3-l-kdc-vip-dinh-thuan-so-rieng-tho-cu-co-ngan-hang-ho-tro-r251574
Bán Nhà mặt phố,75,1,3,"Biên Hòa, Đồng Nai",5.9,https://batdongsan.vn/ban-nha-1-tret-1-lau-75m2-duong-o-to-gan-d2d-chi-59-ti-r251573
Bán Nhà riêng,45,4,6,"Quận 10, TP Hồ Chí Minh",8,https://batdongsan.vn/nha-dep-4-tang-6pn-sat-mat-tien-thanh-thai-quan-10-45m2-chi-8-ty-doanh-thu-khung-r251571
Bán Nhà mặt phố,90,,3,"Quận 7, TP Hồ Chí Minh",10.5,https://batdongsan.vn/no-hau-tai-loc-oto-quay-dau-90m2-nguyen-thi-thap-quan-7-nhinh-10xty-lh-0972998989-r251569
Bán Nhà mặt phố,71,,2,"Phú Nhuận, TP Hồ Chí Minh",9800.0,https://batdongsan.vn/sieu-pham-hang-ngon-ngay-mt-nguyen-kiem-pn-dtcn-711m2-tn-300trnam-gpxd-4tst-98-ty-tl-o934056887-r251567
Bán Nhà mặt phố,100,3,,"Vị Thanh, Hậu Giang",5,https://batdongsan.vn/chi-con-2-can-shophouse-mat-tien-dai-lo-53m-doi-dien-tinh-uy-hau-giang-r251560
Bán Nhà mặt phố,100,3,,"Vị Thanh, Hậu Giang",5,https://batdongsan.vn/chi-con-2-can-shophouse-mat-tien-dai-lo-53m-doi-dien-tinh-uy-hau-giang-r251559
Bán Nhà riêng,81,1,3,"Bình Tân, TP Hồ Chí Minh",7.0,https://batdongsan.vn/binh-tan-ngay-nga-tu-4-xa-81m2-hem-xe-tai-chi-7-ty-r251556
Bán Nhà riêng,83,3,4,"Quận 12, TP Hồ Chí Minh",6.1,https://batdongsan.vn/ban-nha-dep-gia-re-tan-hung-thuan-q12-83m2-ngang-den-55m-chi-61-ty-r251554
Bán Nhà riêng,42,4,6,"Quận 10, TP Hồ Chí Minh",9.6,https://batdongsan.vn/tt-quan-10-hem-xe-hoi-thong-4-tang-btct-nhinh-9-ty-r251553
Bán Nhà riêng,40,,1,"Quận 12, TP Hồ Chí Minh",2.85,https://batdongsan.vn/tai-chinh-nho-2x-ty-hem-xe-hoi-dong-hung-thuan-42-quan-12-chi-can-duy-nhat-r251552
Bán Nhà riêng,63,3,3,"Ba Đình, Hà Nội",5.7,https://batdongsan.vn/sieu-pham-la-thanh-trung-t-m-ba-dinh-63m-3-tang-chi-57-ty-r251551
Bán Nhà riêng,55,2,3,"Cẩm Lệ, Đà Nẵng",2.4,https://batdongsan.vn/sap-ham-nha-ton-dan-55m2-2-tang-moi-dep-o-ngay-nhinh-2-ty-0919051718-r251549
Bán Nhà mặt phố,82,3,3,"Quận 7, TP Hồ Chí Minh",12.8,https://batdongsan.vn/ban-nha-3-tang-1-doi-chu-tang-be-ca-coi-mt-duong-so-ptan-quy-82m2-128-ty-r251548
Bán Nhà riêng,140,2,4,"Quận 12, TP Hồ Chí Minh",6,https://batdongsan.vn/nha-cuc-hiem-chi-2x-ty-48m2-2-tang-tan-chanh-hiep-quan-12-r251547
Bán Nhà riêng,40,5,4,"Nam Từ Liêm, Hà Nội",4.7,https://batdongsan.vn/vq0503-47-ty-ngo-o-to-van-phuc-dai-mo-40m2-x-5-tang-full-noi-that-r251546
Bán Nhà riêng,55,4,6,"Nam Từ Liêm, Hà Nội",5.9,https://batdongsan.vn/nha-dep-no-hau-vai-buoc-chan-ra-o-to-nha-dep-chac-chan-r251545
Bán Nhà riêng,51,4,5,"Nam Từ Liêm, Hà Nội",4.6,https://batdongsan.vn/dien-tich-rong-le-duc-tho-gia-dau-tu-dong-tien-on-dinh-gan-20-trieuthang-r251544
